Pitch Offset in HCU,PB MIDI1,PB Hex MIDI2,Delta PB MIDI1,Pitch Offset from MIDI1,PB MIDI2,PB Hex MIDI2,Delta PB MIDI2,Pitch Offset from MIDI2
265,8644,"0x21C4",2,264,2266042641,"0x87111111",447393,264
266,8645,"0x21C5",1,265,2266490033,"0x8717E4B1",447392,265
267,8647,"0x21C7",2,266,2266937425,"0x871EB851",447392,266
268,8649,"0x21C9",2,267,2267384818,"0x87258BF2",447393,267
269,8651,"0x21CB",2,268,2267832210,"0x872C5F92",447392,268
270,8652,"0x21CC",1,269,2268279603,"0x87333333",447393,269
271,8654,"0x21CE",2,270,2268726995,"0x873A06D3",447392,270
272,8656,"0x21D0",2,271,2269174388,"0x8740DA74",447393,272
273,8657,"0x21D1",1,272,2269621780,"0x8747AE14",447392,272
274,8659,"0x21D3",2,273,2270069172,"0x874E81B4",447392,273
275,8661,"0x21D5",2,274,2270516565,"0x87555555",447393,274
276,8663,"0x21D7",2,276,2270963957,"0x875C28F5",447392,275
277,8664,"0x21D8",1,276,2271411350,"0x8762FC96",447393,276
278,8666,"0x21DA",2,277,2271858742,"0x8769D036",447392,277
279,8668,"0x21DC",2,278,2272306135,"0x8770A3D7",447393,279
280,8669,"0x21DD",1,279,2272753527,"0x87777777",447392,279
281,8671,"0x21DF",2,280,2273200919,"0x877E4B17",447392,280
282,8673,"0x21E1",2,281,2273648312,"0x87851EB8",447393,281
283,8674,"0x21E2",1,282,2274095704,"0x878BF258",447392,282
284,8676,"0x21E4",2,283,2274543097,"0x8792C5F9",447393,283
285,8678,"0x21E6",2,284,2274990489,"0x87999999",447392,284
286,8680,"0x21E8",2,285,2275437882,"0x87A06D3A",447393,286
287,8681,"0x21E9",1,286,2275885274,"0x87A740DA",447392,286
288,8683,"0x21EB",2,287,2276332666,"0x87AE147A",447392,287
289,8685,"0x21ED",2,288,2276780059,"0x87B4E81B",447393,288
290,8686,"0x21EE",1,289,2277227451,"0x87BBBBBB",447392,289
291,8688,"0x21F0",2,290,2277674844,"0x87C28F5C",447393,290
292,8690,"0x21F2",2,291,2278122236,"0x87C962FC",447392,291
293,8692,"0x21F4",2,293,2278569629,"0x87D0369D",447393,293
294,8693,"0x21F5",1,293,2279017021,"0x87D70A3D",447392,293
295,8695,"0x21F7",2,294,2279464413,"0x87DDDDDD",447392,294
296,8697,"0x21F9",2,295,2279911806,"0x87E4B17E",447393,295
297,8698,"0x21FA",1,296,2280359198,"0x87EB851E",447392,296
298,8700,"0x21FC",2,297,2280806591,"0x87F258BF",447393,297
299,8702,"0x21FE",2,298,2281253983,"0x87F92C5F",447392,298
300,8704,"0x2200",2,300,2281701376,"0x88000000",447393,300
301,8705,"0x2201",1,300,2282148768,"0x8806D3A0",447392,300
302,8707,"0x2203",2,301,2282596160,"0x880DA740",447392,301
303,8709,"0x2205",2,302,2283043553,"0x88147AE1",447393,302
304,8710,"0x2206",1,303,2283490945,"0x881B4E81",447392,303
305,8712,"0x2208",2,304,2283938338,"0x88222222",447393,304
306,8714,"0x220A",2,305,2284385730,"0x8828F5C2",447392,305
307,8715,"0x220B",1,306,2284833122,"0x882FC962",447392,306
308,8717,"0x220D",2,307,2285280515,"0x88369D03",447393,307
309,8719,"0x220F",2,308,2285727907,"0x883D70A3",447392,308
310,8721,"0x2211",2,309,2286175300,"0x88444444",447393,309
311,8722,"0x2212",1,310,2286622692,"0x884B17E4",447392,310
312,8724,"0x2214",2,311,2287070085,"0x8851EB85",447393,311
313,8726,"0x2216",2,312,2287517477,"0x8858BF25",447392,312
314,8727,"0x2217",1,313,2287964869,"0x885F92C5",447392,313
315,8729,"0x2219",2,314,2288412262,"0x88666666",447393,314
316,8731,"0x221B",2,315,2288859654,"0x886D3A06",447392,315
317,8733,"0x221D",2,317,2289307047,"0x88740DA7",447393,316
318,8734,"0x221E",1,317,2289754439,"0x887AE147",447392,317
319,8736,"0x2220",2,318,2290201832,"0x8881B4E8",447393,318
320,8738,"0x2222",2,319,2290649224,"0x88888888",447392,319
321,8739,"0x2223",1,320,2291096616,"0x888F5C28",447392,320
322,8741,"0x2225",2,321,2291544009,"0x88962FC9",447393,321
323,8743,"0x2227",2,322,2291991401,"0x889D0369",447392,322
324,8744,"0x2228",1,323,2292438794,"0x88A3D70A",447393,323
325,8746,"0x222A",2,324,2292886186,"0x88AAAAAA",447392,324
326,8748,"0x222C",2,325,2293333579,"0x88B17E4B",447393,325
327,8750,"0x222E",2,326,2293780971,"0x88B851EB",447392,326
328,8751,"0x222F",1,327,2294228363,"0x88BF258B",447392,327
329,8753,"0x2231",2,328,2294675756,"0x88C5F92C",447393,328
330,8755,"0x2233",2,329,2295123148,"0x88CCCCCC",447392,329
331,8756,"0x2234",1,330,2295570541,"0x88D3A06D",447393,330
332,8758,"0x2236",2,331,2296017933,"0x88DA740D",447392,331
333,8760,"0x2238",2,332,2296465326,"0x88E147AE",447393,332
334,8762,"0x223A",2,334,2296912718,"0x88E81B4E",447392,333
335,8763,"0x223B",1,334,2297360110,"0x88EEEEEE",447392,334
336,8765,"0x223D",2,335,2297807503,"0x88F5C28F",447393,335
337,8767,"0x223F",2,336,2298254895,"0x88FC962F",447392,336
338,8768,"0x2240",1,337,2298702288,"0x890369D0",447393,337
339,8770,"0x2242",2,338,2299149680,"0x890A3D70",447392,338
340,8772,"0x2244",2,339,2299597073,"0x89111111",447393,340
341,8773,"0x2245",1,340,2300044465,"0x8917E4B1",447392,340
342,8775,"0x2247",2,341,2300491857,"0x891EB851",447392,341
343,8777,"0x2249",2,342,2300939250,"0x89258BF2",447393,342
344,8779,"0x224B",2,343,2301386642,"0x892C5F92",447392,343
345,8780,"0x224C",1,344,2301834035,"0x89333333",447393,344
346,8782,"0x224E",2,345,2302281427,"0x893A06D3",447392,345
347,8784,"0x2250",2,346,2302728820,"0x8940DA74",447393,347
348,8785,"0x2251",1,347,2303176212,"0x8947AE14",447392,347
349,8787,"0x2253",2,348,2303623604,"0x894E81B4",447392,348
350,8789,"0x2255",2,349,2304070997,"0x89555555",447393,349
351,8791,"0x2257",2,351,2304518389,"0x895C28F5",447392,350
352,8792,"0x2258",1,351,2304965782,"0x8962FC96",447393,351
353,8794,"0x225A",2,352,2305413174,"0x8969D036",447392,352
354,8796,"0x225C",2,353,2305860567,"0x8970A3D7",447393,354
355,8797,"0x225D",1,354,2306307959,"0x89777777",447392,354
356,8799,"0x225F",2,355,2306755351,"0x897E4B17",447392,355
357,8801,"0x2261",2,356,2307202744,"0x89851EB8",447393,356
358,8802,"0x2262",1,357,2307650136,"0x898BF258",447392,357
359,8804,"0x2264",2,358,2308097529,"0x8992C5F9",447393,358
360,8806,"0x2266",2,359,2308544921,"0x89999999",447392,359
361,8808,"0x2268",2,360,2308992314,"0x89A06D3A",447393,361
362,8809,"0x2269",1,361,2309439706,"0x89A740DA",447392,361
363,8811,"0x226B",2,362,2309887098,"0x89AE147A",447392,362
364,8813,"0x226D",2,363,2310334491,"0x89B4E81B",447393,363
365,8814,"0x226E",1,364,2310781883,"0x89BBBBBB",447392,364
366,8816,"0x2270",2,365,2311229276,"0x89C28F5C",447393,365
367,8818,"0x2272",2,366,2311676668,"0x89C962FC",447392,366
368,8820,"0x2274",2,368,2312124061,"0x89D0369D",447393,368
369,8821,"0x2275",1,368,2312571453,"0x89D70A3D",447392,368
370,8823,"0x2277",2,369,2313018845,"0x89DDDDDD",447392,369
371,8825,"0x2279",2,370,2313466238,"0x89E4B17E",447393,370
372,8826,"0x227A",1,371,2313913630,"0x89EB851E",447392,371
373,8828,"0x227C",2,372,2314361023,"0x89F258BF",447393,372
374,8830,"0x227E",2,373,2314808415,"0x89F92C5F",447392,373
375,8832,"0x2280",2,375,2315255808,"0x8A000000",447393,375
376,8833,"0x2281",1,375,2315703200,"0x8A06D3A0",447392,375
377,8835,"0x2283",2,376,2316150592,"0x8A0DA740",447392,376
378,8837,"0x2285",2,377,2316597985,"0x8A147AE1",447393,377
379,8838,"0x2286",1,378,2317045377,"0x8A1B4E81",447392,378
380,8840,"0x2288",2,379,2317492770,"0x8A222222",447393,379
381,8842,"0x228A",2,380,2317940162,"0x8A28F5C2",447392,380
382,8843,"0x228B",1,381,2318387554,"0x8A2FC962",447392,381
383,8845,"0x228D",2,382,2318834947,"0x8A369D03",447393,382
384,8847,"0x228F",2,383,2319282339,"0x8A3D70A3",447392,383
385,8849,"0x2291",2,385,2319729732,"0x8A444444",447393,384
386,8850,"0x2292",1,385,2320177124,"0x8A4B17E4",447392,385
387,8852,"0x2294",2,386,2320624517,"0x8A51EB85",447393,386
388,8854,"0x2296",2,387,2321071909,"0x8A58BF25",447392,387
389,8855,"0x2297",1,388,2321519301,"0x8A5F92C5",447392,388
390,8857,"0x2299",2,389,2321966694,"0x8A666666",447393,389
391,8859,"0x229B",2,390,2322414086,"0x8A6D3A06",447392,390
392,8861,"0x229D",2,392,2322861479,"0x8A740DA7",447393,391
393,8862,"0x229E",1,392,2323308871,"0x8A7AE147",447392,392
394,8864,"0x22A0",2,393,2323756264,"0x8A81B4E8",447393,393
395,8866,"0x22A2",2,394,2324203656,"0x8A888888",447392,394
396,8867,"0x22A3",1,395,2324651048,"0x8A8F5C28",447392,395
397,8869,"0x22A5",2,396,2325098441,"0x8A962FC9",447393,396
398,8871,"0x22A7",2,397,2325545833,"0x8A9D0369",447392,397
399,8872,"0x22A8",1,398,2325993226,"0x8AA3D70A",447393,398
400,8874,"0x22AA",2,399,2326440618,"0x8AAAAAAA",447392,399
401,8876,"0x22AC",2,400,2326888011,"0x8AB17E4B",447393,400
402,8878,"0x22AE",2,402,2327335403,"0x8AB851EB",447392,401
403,8879,"0x22AF",1,402,2327782795,"0x8ABF258B",447392,402
404,8881,"0x22B1",2,403,2328230188,"0x8AC5F92C",447393,403
405,8883,"0x22B3",2,404,2328677580,"0x8ACCCCCC",447392,404
406,8884,"0x22B4",1,405,2329124973,"0x8AD3A06D",447393,405
407,8886,"0x22B6",2,406,2329572365,"0x8ADA740D",447392,406
408,8888,"0x22B8",2,407,2330019758,"0x8AE147AE",447393,408
409,8890,"0x22BA",2,409,2330467150,"0x8AE81B4E",447392,408
410,8891,"0x22BB",1,409,2330914542,"0x8AEEEEEE",447392,409
411,8893,"0x22BD",2,410,2331361935,"0x8AF5C28F",447393,410
412,8895,"0x22BF",2,411,2331809327,"0x8AFC962F",447392,411
413,8896,"0x22C0",1,412,2332256720,"0x8B0369D0",447393,412
414,8898,"0x22C2",2,413,2332704112,"0x8B0A3D70",447392,413
415,8900,"0x22C4",2,414,2333151505,"0x8B111111",447393,415
416,8901,"0x22C5",1,415,2333598897,"0x8B17E4B1",447392,415
417,8903,"0x22C7",2,416,2334046289,"0x8B1EB851",447392,416
418,8905,"0x22C9",2,417,2334493682,"0x8B258BF2",447393,417
419,8907,"0x22CB",2,418,2334941074,"0x8B2C5F92",447392,418
420,8908,"0x22CC",1,419,2335388467,"0x8B333333",447393,419
421,8910,"0x22CE",2,420,2335835859,"0x8B3A06D3",447392,420
422,8912,"0x22D0",2,421,2336283252,"0x8B40DA74",447393,422
423,8913,"0x22D1",1,422,2336730644,"0x8B47AE14",447392,422
424,8915,"0x22D3",2,423,2337178036,"0x8B4E81B4",447392,423
425,8917,"0x22D5",2,424,2337625429,"0x8B555555",447393,424
426,8919,"0x22D7",2,426,2338072821,"0x8B5C28F5",447392,425
427,8920,"0x22D8",1,426,2338520214,"0x8B62FC96",447393,426
428,8922,"0x22DA",2,427,2338967606,"0x8B69D036",447392,427
429,8924,"0x22DC",2,428,2339414999,"0x8B70A3D7",447393,429
430,8925,"0x22DD",1,429,2339862391,"0x8B777777",447392,429
431,8927,"0x22DF",2,430,2340309783,"0x8B7E4B17",447392,430
432,8929,"0x22E1",2,431,2340757176,"0x8B851EB8",447393,431
433,8930,"0x22E2",1,432,2341204568,"0x8B8BF258",447392,432
434,8932,"0x22E4",2,433,2341651961,"0x8B92C5F9",447393,433
435,8934,"0x22E6",2,434,2342099353,"0x8B999999",447392,434
436,8936,"0x22E8",2,435,2342546746,"0x8BA06D3A",447393,436
437,8937,"0x22E9",1,436,2342994138,"0x8BA740DA",447392,436
438,8939,"0x22EB",2,437,2343441530,"0x8BAE147A",447392,437
439,8941,"0x22ED",2,438,2343888923,"0x8BB4E81B",447393,438
440,8942,"0x22EE",1,439,2344336315,"0x8BBBBBBB",447392,439
441,8944,"0x22F0",2,440,2344783708,"0x8BC28F5C",447393,440
442,8946,"0x22F2",2,441,2345231100,"0x8BC962FC",447392,441
443,8948,"0x22F4",2,443,2345678493,"0x8BD0369D",447393,443
444,8949,"0x22F5",1,443,2346125885,"0x8BD70A3D",447392,443
445,8951,"0x22F7",2,444,2346573277,"0x8BDDDDDD",447392,444
446,8953,"0x22F9",2,445,2347020670,"0x8BE4B17E",447393,445
447,8954,"0x22FA",1,446,2347468062,"0x8BEB851E",447392,446
448,8956,"0x22FC",2,447,2347915455,"0x8BF258BF",447393,447
449,8958,"0x22FE",2,448,2348362847,"0x8BF92C5F",447392,448
450,8960,"0x2300",2,450,2348810240,"0x8C000000",447393,450
451,8961,"0x2301",1,450,2349257632,"0x8C06D3A0",447392,450
452,8963,"0x2303",2,451,2349705024,"0x8C0DA740",447392,451
453,8965,"0x2305",2,452,2350152417,"0x8C147AE1",447393,452
454,8966,"0x2306",1,453,2350599809,"0x8C1B4E81",447392,453
455,8968,"0x2308",2,454,2351047202,"0x8C222222",447393,454
456,8970,"0x230A",2,455,2351494594,"0x8C28F5C2",447392,455
457,8971,"0x230B",1,456,2351941986,"0x8C2FC962",447392,456
458,8973,"0x230D",2,457,2352389379,"0x8C369D03",447393,457
459,8975,"0x230F",2,458,2352836771,"0x8C3D70A3",447392,458
460,8977,"0x2311",2,460,2353284164,"0x8C444444",447393,459
461,8978,"0x2312",1,460,2353731556,"0x8C4B17E4",447392,460
462,8980,"0x2314",2,461,2354178949,"0x8C51EB85",447393,461
463,8982,"0x2316",2,462,2354626341,"0x8C58BF25",447392,462
464,8983,"0x2317",1,463,2355073733,"0x8C5F92C5",447392,463
465,8985,"0x2319",2,464,2355521126,"0x8C666666",447393,464
466,8987,"0x231B",2,465,2355968518,"0x8C6D3A06",447392,465
467,8989,"0x231D",2,467,2356415911,"0x8C740DA7",447393,466
468,8990,"0x231E",1,467,2356863303,"0x8C7AE147",447392,467
469,8992,"0x2320",2,468,2357310696,"0x8C81B4E8",447393,468
470,8994,"0x2322",2,469,2357758088,"0x8C888888",447392,469
471,8995,"0x2323",1,470,2358205480,"0x8C8F5C28",447392,470
472,8997,"0x2325",2,471,2358652873,"0x8C962FC9",447393,471
473,8999,"0x2327",2,472,2359100265,"0x8C9D0369",447392,472
474,9000,"0x2328",1,473,2359547658,"0x8CA3D70A",447393,473
475,9002,"0x232A",2,474,2359995050,"0x8CAAAAAA",447392,474
476,9004,"0x232C",2,475,2360442443,"0x8CB17E4B",447393,476
477,9006,"0x232E",2,477,2360889835,"0x8CB851EB",447392,476
478,9007,"0x232F",1,477,2361337227,"0x8CBF258B",447392,477
479,9009,"0x2331",2,478,2361784620,"0x8CC5F92C",447393,478
480,9011,"0x2333",2,479,2362232012,"0x8CCCCCCC",447392,479
481,9012,"0x2334",1,480,2362679405,"0x8CD3A06D",447393,480
482,9014,"0x2336",2,481,2363126797,"0x8CDA740D",447392,481
483,9016,"0x2338",2,482,2363574190,"0x8CE147AE",447393,483
484,9018,"0x233A",2,484,2364021582,"0x8CE81B4E",447392,483
485,9019,"0x233B",1,484,2364468974,"0x8CEEEEEE",447392,484
486,9021,"0x233D",2,485,2364916367,"0x8CF5C28F",447393,485
487,9023,"0x233F",2,486,2365363759,"0x8CFC962F",447392,486
488,9024,"0x2340",1,487,2365811152,"0x8D0369D0",447393,487
489,9026,"0x2342",2,488,2366258544,"0x8D0A3D70",447392,488
490,9028,"0x2344",2,489,2366705937,"0x8D111111",447393,490
491,9029,"0x2345",1,490,2367153329,"0x8D17E4B1",447392,490
492,9031,"0x2347",2,491,2367600721,"0x8D1EB851",447392,491
493,9033,"0x2349",2,492,2368048114,"0x8D258BF2",447393,492
494,9035,"0x234B",2,494,2368495506,"0x8D2C5F92",447392,493
495,9036,"0x234C",1,494,2368942899,"0x8D333333",447393,494
496,9038,"0x234E",2,495,2369390291,"0x8D3A06D3",447392,495
497,9040,"0x2350",2,496,2369837684,"0x8D40DA74",447393,497
498,9041,"0x2351",1,497,2370285076,"0x8D47AE14",447392,497
499,9043,"0x2353",2,498,2370732468,"0x8D4E81B4",447392,498
500,9045,"0x2355",2,499,2371179861,"0x8D555555",447393,499
501,9047,"0x2357",2,501,2371627253,"0x8D5C28F5",447392,500
502,9048,"0x2358",1,501,2372074646,"0x8D62FC96",447393,501
503,9050,"0x235A",2,502,2372522038,"0x8D69D036",447392,502
504,9052,"0x235C",2,503,2372969431,"0x8D70A3D7",447393,504
505,9053,"0x235D",1,504,2373416823,"0x8D777777",447392,504
506,9055,"0x235F",2,505,2373864215,"0x8D7E4B17",447392,505
507,9057,"0x2361",2,506,2374311608,"0x8D851EB8",447393,506
508,9058,"0x2362",1,507,2374759000,"0x8D8BF258",447392,507
509,9060,"0x2364",2,508,2375206393,"0x8D92C5F9",447393,508
510,9062,"0x2366",2,509,2375653785,"0x8D999999",447392,509
511,9064,"0x2368",2,510,2376101178,"0x8DA06D3A",447393,511
512,9065,"0x2369",1,511,2376548570,"0x8DA740DA",447392,511
513,9067,"0x236B",2,512,2376995962,"0x8DAE147A",447392,512
514,9069,"0x236D",2,513,2377443355,"0x8DB4E81B",447393,513
515,9070,"0x236E",1,514,2377890747,"0x8DBBBBBB",447392,514
516,9072,"0x2370",2,515,2378338140,"0x8DC28F5C",447393,515
517,9074,"0x2372",2,516,2378785532,"0x8DC962FC",447392,516
518,9076,"0x2374",2,518,2379232925,"0x8DD0369D",447393,518
519,9077,"0x2375",1,518,2379680317,"0x8DD70A3D",447392,518
520,9079,"0x2377",2,519,2380127709,"0x8DDDDDDD",447392,519
521,9081,"0x2379",2,520,2380575102,"0x8DE4B17E",447393,520
522,9082,"0x237A",1,521,2381022494,"0x8DEB851E",447392,521
523,9084,"0x237C",2,522,2381469887,"0x8DF258BF",447393,522
524,9086,"0x237E",2,523,2381917279,"0x8DF92C5F",447392,523
525,9088,"0x2380",2,525,2382364672,"0x8E000000",447393,525
526,9089,"0x2381",1,525,2382812064,"0x8E06D3A0",447392,525
527,9091,"0x2383",2,526,2383259456,"0x8E0DA740",447392,526
528,9093,"0x2385",2,527,2383706849,"0x8E147AE1",447393,527
529,9094,"0x2386",1,528,2384154241,"0x8E1B4E81",447392,528
530,9096,"0x2388",2,529,2384601634,"0x8E222222",447393,529
531,9098,"0x238A",2,530,2385049026,"0x8E28F5C2",447392,530
532,9099,"0x238B",1,531,2385496418,"0x8E2FC962",447392,531
533,9101,"0x238D",2,532,2385943811,"0x8E369D03",447393,532
534,9103,"0x238F",2,533,2386391203,"0x8E3D70A3",447392,533
535,9105,"0x2391",2,535,2386838596,"0x8E444444",447393,534
536,9106,"0x2392",1,535,2387285988,"0x8E4B17E4",447392,535
537,9108,"0x2394",2,536,2387733381,"0x8E51EB85",447393,536
538,9110,"0x2396",2,537,2388180773,"0x8E58BF25",447392,537
539,9111,"0x2397",1,538,2388628165,"0x8E5F92C5",447392,538
540,9113,"0x2399",2,539,2389075558,"0x8E666666",447393,539
541,9115,"0x239B",2,540,2389522950,"0x8E6D3A06",447392,540
542,9117,"0x239D",2,542,2389970343,"0x8E740DA7",447393,541
543,9118,"0x239E",1,542,2390417735,"0x8E7AE147",447392,542
544,9120,"0x23A0",2,543,2390865128,"0x8E81B4E8",447393,544
545,9122,"0x23A2",2,544,2391312520,"0x8E888888",447392,544
546,9123,"0x23A3",1,545,2391759912,"0x8E8F5C28",447392,545
547,9125,"0x23A5",2,546,2392207305,"0x8E962FC9",447393,546
548,9127,"0x23A7",2,547,2392654697,"0x8E9D0369",447392,547
549,9128,"0x23A8",1,548,2393102090,"0x8EA3D70A",447393,548
550,9130,"0x23AA",2,549,2393549482,"0x8EAAAAAA",447392,549
551,9132,"0x23AC",2,550,2393996875,"0x8EB17E4B",447393,551
552,9134,"0x23AE",2,552,2394444267,"0x8EB851EB",447392,551
553,9135,"0x23AF",1,552,2394891659,"0x8EBF258B",447392,552
554,9137,"0x23B1",2,553,2395339052,"0x8EC5F92C",447393,553
555,9139,"0x23B3",2,554,2395786444,"0x8ECCCCCC",447392,554
556,9140,"0x23B4",1,555,2396233837,"0x8ED3A06D",447393,555
557,9142,"0x23B6",2,556,2396681229,"0x8EDA740D",447392,556
558,9144,"0x23B8",2,557,2397128622,"0x8EE147AE",447393,558
559,9146,"0x23BA",2,559,2397576014,"0x8EE81B4E",447392,558
560,9147,"0x23BB",1,559,2398023406,"0x8EEEEEEE",447392,559
561,9149,"0x23BD",2,560,2398470799,"0x8EF5C28F",447393,560
562,9151,"0x23BF",2,561,2398918191,"0x8EFC962F",447392,561
563,9152,"0x23C0",1,562,2399365584,"0x8F0369D0",447393,562
564,9154,"0x23C2",2,563,2399812976,"0x8F0A3D70",447392,563
565,9156,"0x23C4",2,564,2400260369,"0x8F111111",447393,565
566,9157,"0x23C5",1,565,2400707761,"0x8F17E4B1",447392,565
567,9159,"0x23C7",2,566,2401155153,"0x8F1EB851",447392,566
568,9161,"0x23C9",2,567,2401602546,"0x8F258BF2",447393,567
569,9163,"0x23CB",2,569,2402049938,"0x8F2C5F92",447392,568
570,9164,"0x23CC",1,569,2402497331,"0x8F333333",447393,569
571,9166,"0x23CE",2,570,2402944723,"0x8F3A06D3",447392,570
572,9168,"0x23D0",2,571,2403392116,"0x8F40DA74",447393,572
573,9169,"0x23D1",1,572,2403839508,"0x8F47AE14",447392,572
574,9171,"0x23D3",2,573,2404286900,"0x8F4E81B4",447392,573
575,9173,"0x23D5",2,574,2404734293,"0x8F555555",447393,574
576,9175,"0x23D7",2,576,2405181685,"0x8F5C28F5",447392,575
577,9176,"0x23D8",1,576,2405629078,"0x8F62FC96",447393,576
578,9178,"0x23DA",2,577,2406076470,"0x8F69D036",447392,577
579,9180,"0x23DC",2,578,2406523863,"0x8F70A3D7",447393,579
580,9181,"0x23DD",1,579,2406971255,"0x8F777777",447392,579
581,9183,"0x23DF",2,580,2407418647,"0x8F7E4B17",447392,580
582,9185,"0x23E1",2,581,2407866040,"0x8F851EB8",447393,581
583,9186,"0x23E2",1,582,2408313432,"0x8F8BF258",447392,582
584,9188,"0x23E4",2,583,2408760825,"0x8F92C5F9",447393,583
585,9190,"0x23E6",2,584,2409208217,"0x8F999999",447392,584
586,9192,"0x23E8",2,586,2409655610,"0x8FA06D3A",447393,586
587,9193,"0x23E9",1,586,2410103002,"0x8FA740DA",447392,586
588,9195,"0x23EB",2,587,2410550394,"0x8FAE147A",447392,587
589,9197,"0x23ED",2,588,2410997787,"0x8FB4E81B",447393,588
590,9198,"0x23EE",1,589,2411445179,"0x8FBBBBBB",447392,589
591,9200,"0x23F0",2,590,2411892572,"0x8FC28F5C",447393,590
592,9202,"0x23F2",2,591,2412339964,"0x8FC962FC",447392,591
593,9204,"0x23F4",2,593,2412787357,"0x8FD0369D",447393,593
594,9205,"0x23F5",1,593,2413234749,"0x8FD70A3D",447392,593
595,9207,"0x23F7",2,594,2413682141,"0x8FDDDDDD",447392,594
596,9209,"0x23F9",2,595,2414129534,"0x8FE4B17E",447393,595
597,9210,"0x23FA",1,596,2414576926,"0x8FEB851E",447392,596
598,9212,"0x23FC",2,597,2415024319,"0x8FF258BF",447393,597
599,9214,"0x23FE",2,598,2415471711,"0x8FF92C5F",447392,598
600,9216,"0x2400",2,600,2415919104,"0x90000000",447393,600
601,9217,"0x2401",1,600,2416366496,"0x9006D3A0",447392,600
602,9219,"0x2403",2,601,2416813888,"0x900DA740",447392,601
603,9221,"0x2405",2,603,2417261281,"0x90147AE1",447393,602
604,9222,"0x2406",1,603,2417708673,"0x901B4E81",447392,603
605,9224,"0x2408",2,604,2418156066,"0x90222222",447393,604
606,9226,"0x240A",2,605,2418603458,"0x9028F5C2",447392,605
607,9227,"0x240B",1,606,2419050850,"0x902FC962",447392,606
608,9229,"0x240D",2,607,2419498243,"0x90369D03",447393,607
609,9231,"0x240F",2,608,2419945635,"0x903D70A3",447392,608
610,9233,"0x2411",2,610,2420393028,"0x90444444",447393,609
611,9234,"0x2412",1,610,2420840420,"0x904B17E4",447392,610
612,9236,"0x2414",2,611,2421287813,"0x9051EB85",447393,612
613,9238,"0x2416",2,612,2421735205,"0x9058BF25",447392,612
614,9239,"0x2417",1,613,2422182597,"0x905F92C5",447392,613
615,9241,"0x2419",2,614,2422629990,"0x90666666",447393,614
616,9243,"0x241B",2,615,2423077382,"0x906D3A06",447392,615
617,9245,"0x241D",2,617,2423524775,"0x90740DA7",447393,616
618,9246,"0x241E",1,617,2423972167,"0x907AE147",447392,617
619,9248,"0x2420",2,618,2424419560,"0x9081B4E8",447393,619
620,9250,"0x2422",2,619,2424866952,"0x90888888",447392,619
621,9251,"0x2423",1,620,2425314344,"0x908F5C28",447392,620
622,9253,"0x2425",2,621,2425761737,"0x90962FC9",447393,621
623,9255,"0x2427",2,622,2426209129,"0x909D0369",447392,622
624,9256,"0x2428",1,623,2426656522,"0x90A3D70A",447393,623
625,9258,"0x242A",2,624,2427103914,"0x90AAAAAA",447392,624
626,9260,"0x242C",2,625,2427551307,"0x90B17E4B",447393,626
627,9262,"0x242E",2,627,2427998699,"0x90B851EB",447392,626
628,9263,"0x242F",1,627,2428446091,"0x90BF258B",447392,627
629,9265,"0x2431",2,628,2428893484,"0x90C5F92C",447393,628
630,9267,"0x2433",2,629,2429340876,"0x90CCCCCC",447392,629
631,9268,"0x2434",1,630,2429788269,"0x90D3A06D",447393,630
632,9270,"0x2436",2,631,2430235661,"0x90DA740D",447392,631
633,9272,"0x2438",2,632,2430683054,"0x90E147AE",447393,633
634,9274,"0x243A",2,634,2431130446,"0x90E81B4E",447392,633
635,9275,"0x243B",1,634,2431577838,"0x90EEEEEE",447392,634
636,9277,"0x243D",2,635,2432025231,"0x90F5C28F",447393,635
637,9279,"0x243F",2,636,2432472623,"0x90FC962F",447392,636
638,9280,"0x2440",1,637,2432920016,"0x910369D0",447393,637
639,9282,"0x2442",2,638,2433367408,"0x910A3D70",447392,638
640,9284,"0x2444",2,639,2433814801,"0x91111111",447393,640
641,9285,"0x2445",1,640,2434262193,"0x9117E4B1",447392,640
642,9287,"0x2447",2,641,2434709585,"0x911EB851",447392,641
643,9289,"0x2449",2,642,2435156978,"0x91258BF2",447393,642
644,9291,"0x244B",2,644,2435604370,"0x912C5F92",447392,643
645,9292,"0x244C",1,644,2436051763,"0x91333333",447393,644
646,9294,"0x244E",2,645,2436499155,"0x913A06D3",447392,645
647,9296,"0x2450",2,646,2436946548,"0x9140DA74",447393,647
