Pitch Offset in HCU,PB MIDI1,PB Hex MIDI2,Delta PB MIDI1,Pitch Offset from MIDI1,PB MIDI2,PB Hex MIDI2,Delta PB MIDI2,Pitch Offset from MIDI2
607,12335,"0x302F",7,606,3233752459,"0xC0BF258B",1789569,606
608,12342,"0x3036",7,607,3235542029,"0xC0DA740D",1789570,607
609,12349,"0x303D",7,609,3237331599,"0xC0F5C28F",1789570,609
610,12356,"0x3044",7,610,3239121169,"0xC1111111",1789570,610
611,12363,"0x304B",7,611,3240910738,"0xC12C5F92",1789569,610
612,12369,"0x3051",6,611,3242700308,"0xC147AE14",1789570,612
613,12376,"0x3058",7,612,3244489878,"0xC162FC96",1789570,613
614,12383,"0x305F",7,613,3246279447,"0xC17E4B17",1789569,613
615,12390,"0x3066",7,615,3248069017,"0xC1999999",1789570,614
616,12397,"0x306D",7,616,3249858587,"0xC1B4E81B",1789570,616
617,12404,"0x3074",7,617,3251648157,"0xC1D0369D",1789570,617
618,12410,"0x307A",6,617,3253437726,"0xC1EB851E",1789569,617
619,12417,"0x3081",7,618,3255227296,"0xC206D3A0",1789570,619
620,12424,"0x3088",7,619,3257016866,"0xC2222222",1789570,620
621,12431,"0x308F",7,621,3258806435,"0xC23D70A3",1789569,620
622,12438,"0x3096",7,622,3260596005,"0xC258BF25",1789570,621
623,12445,"0x309D",7,623,3262385575,"0xC2740DA7",1789570,623
624,12451,"0x30A3",6,623,3264175144,"0xC28F5C28",1789569,623
625,12458,"0x30AA",7,624,3265964714,"0xC2AAAAAA",1789570,624
626,12465,"0x30B1",7,626,3267754284,"0xC2C5F92C",1789570,626
627,12472,"0x30B8",7,627,3269543854,"0xC2E147AE",1789570,627
628,12479,"0x30BF",7,628,3271333423,"0xC2FC962F",1789569,627
629,12485,"0x30C5",6,628,3273122993,"0xC317E4B1",1789570,629
630,12492,"0x30CC",7,629,3274912563,"0xC3333333",1789570,630
631,12499,"0x30D3",7,630,3276702132,"0xC34E81B4",1789569,630
632,12506,"0x30DA",7,632,3278491702,"0xC369D036",1789570,631
633,12513,"0x30E1",7,633,3280281272,"0xC3851EB8",1789570,633
634,12520,"0x30E8",7,634,3282070842,"0xC3A06D3A",1789570,634
635,12526,"0x30EE",6,634,3283860411,"0xC3BBBBBB",1789569,634
636,12533,"0x30F5",7,635,3285649981,"0xC3D70A3D",1789570,636
637,12540,"0x30FC",7,636,3287439551,"0xC3F258BF",1789570,637
638,12547,"0x3103",7,638,3289229120,"0xC40DA740",1789569,637
639,12554,"0x310A",7,639,3291018690,"0xC428F5C2",1789570,638
640,12561,"0x3111",7,640,3292808260,"0xC4444444",1789570,640
641,12567,"0x3117",6,640,3294597829,"0xC45F92C5",1789569,640
642,12574,"0x311E",7,641,3296387399,"0xC47AE147",1789570,641
643,12581,"0x3125",7,642,3298176969,"0xC4962FC9",1789570,643
644,12588,"0x312C",7,644,3299966539,"0xC4B17E4B",1789570,644
645,12595,"0x3133",7,645,3301756108,"0xC4CCCCCC",1789569,644
646,12602,"0x313A",7,646,3303545678,"0xC4E81B4E",1789570,646
647,12608,"0x3140",6,646,3305335248,"0xC50369D0",1789570,647
648,12615,"0x3147",7,647,3307124817,"0xC51EB851",1789569,647
649,12622,"0x314E",7,649,3308914387,"0xC53A06D3",1789570,648
650,12629,"0x3155",7,650,3310703957,"0xC5555555",1789570,650
651,12636,"0x315C",7,651,3312493527,"0xC570A3D7",1789570,651
652,12642,"0x3162",6,651,3314283096,"0xC58BF258",1789569,651
653,12649,"0x3169",7,652,3316072666,"0xC5A740DA",1789570,653
654,12656,"0x3170",7,653,3317862236,"0xC5C28F5C",1789570,654
655,12663,"0x3177",7,655,3319651805,"0xC5DDDDDD",1789569,654
656,12670,"0x317E",7,656,3321441375,"0xC5F92C5F",1789570,655
657,12677,"0x3185",7,657,3323230945,"0xC6147AE1",1789570,657
658,12683,"0x318B",6,657,3325020514,"0xC62FC962",1789569,657
659,12690,"0x3192",7,658,3326810084,"0xC64B17E4",1789570,658
660,12697,"0x3199",7,659,3328599654,"0xC6666666",1789570,660
661,12704,"0x31A0",7,661,3330389224,"0xC681B4E8",1789570,661
662,12711,"0x31A7",7,662,3332178793,"0xC69D0369",1789569,661
663,12718,"0x31AE",7,663,3333968363,"0xC6B851EB",1789570,663
664,12724,"0x31B4",6,663,3335757933,"0xC6D3A06D",1789570,664
665,12731,"0x31BB",7,664,3337547502,"0xC6EEEEEE",1789569,664
666,12738,"0x31C2",7,665,3339337072,"0xC70A3D70",1789570,665
667,12745,"0x31C9",7,667,3341126642,"0xC7258BF2",1789570,667
668,12752,"0x31D0",7,668,3342916212,"0xC740DA74",1789570,668
669,12759,"0x31D7",7,669,3344705781,"0xC75C28F5",1789569,668
670,12765,"0x31DD",6,669,3346495351,"0xC7777777",1789570,670
671,12772,"0x31E4",7,670,3348284921,"0xC792C5F9",1789570,671
672,12779,"0x31EB",7,672,3350074490,"0xC7AE147A",1789569,671
673,12786,"0x31F2",7,673,3351864060,"0xC7C962FC",1789570,672
674,12793,"0x31F9",7,674,3353653630,"0xC7E4B17E",1789570,674
675,12800,"0x3200",7,675,3355443200,"0xC8000000",1789570,675
676,12806,"0x3206",6,675,3357232769,"0xC81B4E81",1789569,675
677,12813,"0x320D",7,676,3359022339,"0xC8369D03",1789570,677
678,12820,"0x3214",7,678,3360811909,"0xC851EB85",1789570,678
679,12827,"0x321B",7,679,3362601478,"0xC86D3A06",1789569,678
680,12834,"0x3222",7,680,3364391048,"0xC8888888",1789570,680
681,12840,"0x3228",6,680,3366180618,"0xC8A3D70A",1789570,681
682,12847,"0x322F",7,681,3367970187,"0xC8BF258B",1789569,681
683,12854,"0x3236",7,682,3369759757,"0xC8DA740D",1789570,682
684,12861,"0x323D",7,684,3371549327,"0xC8F5C28F",1789570,684
685,12868,"0x3244",7,685,3373338897,"0xC9111111",1789570,685
686,12875,"0x324B",7,686,3375128466,"0xC92C5F92",1789569,685
687,12881,"0x3251",6,686,3376918036,"0xC947AE14",1789570,687
688,12888,"0x3258",7,687,3378707606,"0xC962FC96",1789570,688
689,12895,"0x325F",7,689,3380497175,"0xC97E4B17",1789569,688
690,12902,"0x3266",7,690,3382286745,"0xC9999999",1789570,689
691,12909,"0x326D",7,691,3384076315,"0xC9B4E81B",1789570,691
692,12916,"0x3274",7,692,3385865885,"0xC9D0369D",1789570,692
693,12922,"0x327A",6,692,3387655454,"0xC9EB851E",1789569,692
694,12929,"0x3281",7,693,3389445024,"0xCA06D3A0",1789570,694
695,12936,"0x3288",7,695,3391234594,"0xCA222222",1789570,695
696,12943,"0x328F",7,696,3393024163,"0xCA3D70A3",1789569,695
697,12950,"0x3296",7,697,3394813733,"0xCA58BF25",1789570,697
698,12957,"0x329D",7,698,3396603303,"0xCA740DA7",1789570,698
699,12963,"0x32A3",6,698,3398392872,"0xCA8F5C28",1789569,698
700,12970,"0x32AA",7,699,3400182442,"0xCAAAAAAA",1789570,699
701,12977,"0x32B1",7,701,3401972012,"0xCAC5F92C",1789570,701
702,12984,"0x32B8",7,702,3403761582,"0xCAE147AE",1789570,702
703,12991,"0x32BF",7,703,3405551151,"0xCAFC962F",1789569,702
704,12997,"0x32C5",6,703,3407340721,"0xCB17E4B1",1789570,704
705,13004,"0x32CC",7,704,3409130291,"0xCB333333",1789570,705
706,13011,"0x32D3",7,705,3410919860,"0xCB4E81B4",1789569,705
707,13018,"0x32DA",7,707,3412709430,"0xCB69D036",1789570,706
708,13025,"0x32E1",7,708,3414499000,"0xCB851EB8",1789570,708
709,13032,"0x32E8",7,709,3416288570,"0xCBA06D3A",1789570,709
710,13038,"0x32EE",6,709,3418078139,"0xCBBBBBBB",1789569,709
711,13045,"0x32F5",7,710,3419867709,"0xCBD70A3D",1789570,711
712,13052,"0x32FC",7,712,3421657279,"0xCBF258BF",1789570,712
713,13059,"0x3303",7,713,3423446848,"0xCC0DA740",1789569,712
714,13066,"0x330A",7,714,3425236418,"0xCC28F5C2",1789570,714
715,13073,"0x3311",7,715,3427025988,"0xCC444444",1789570,715
716,13079,"0x3317",6,715,3428815557,"0xCC5F92C5",1789569,715
717,13086,"0x331E",7,716,3430605127,"0xCC7AE147",1789570,716
718,13093,"0x3325",7,718,3432394697,"0xCC962FC9",1789570,718
719,13100,"0x332C",7,719,3434184267,"0xCCB17E4B",1789570,719
720,13107,"0x3333",7,720,3435973836,"0xCCCCCCCC",1789569,719
721,13114,"0x333A",7,721,3437763406,"0xCCE81B4E",1789570,721
722,13120,"0x3340",6,721,3439552976,"0xCD0369D0",1789570,722
723,13127,"0x3347",7,722,3441342545,"0xCD1EB851",1789569,722
724,13134,"0x334E",7,724,3443132115,"0xCD3A06D3",1789570,723
725,13141,"0x3355",7,725,3444921685,"0xCD555555",1789570,725
726,13148,"0x335C",7,726,3446711255,"0xCD70A3D7",1789570,726
727,13154,"0x3362",6,726,3448500824,"0xCD8BF258",1789569,726
728,13161,"0x3369",7,727,3450290394,"0xCDA740DA",1789570,728
729,13168,"0x3370",7,728,3452079964,"0xCDC28F5C",1789570,729
730,13175,"0x3377",7,730,3453869533,"0xCDDDDDDD",1789569,729
731,13182,"0x337E",7,731,3455659103,"0xCDF92C5F",1789570,731
732,13189,"0x3385",7,732,3457448673,"0xCE147AE1",1789570,732
733,13195,"0x338B",6,732,3459238242,"0xCE2FC962",1789569,732
734,13202,"0x3392",7,733,3461027812,"0xCE4B17E4",1789570,733
735,13209,"0x3399",7,735,3462817382,"0xCE666666",1789570,735
736,13216,"0x33A0",7,736,3464606952,"0xCE81B4E8",1789570,736
737,13223,"0x33A7",7,737,3466396521,"0xCE9D0369",1789569,736
738,13230,"0x33AE",7,738,3468186091,"0xCEB851EB",1789570,738
739,13236,"0x33B4",6,738,3469975661,"0xCED3A06D",1789570,739
740,13243,"0x33BB",7,739,3471765230,"0xCEEEEEEE",1789569,739
741,13250,"0x33C2",7,741,3473554800,"0xCF0A3D70",1789570,740
742,13257,"0x33C9",7,742,3475344370,"0xCF258BF2",1789570,742
743,13264,"0x33D0",7,743,3477133940,"0xCF40DA74",1789570,743
744,13271,"0x33D7",7,744,3478923509,"0xCF5C28F5",1789569,743
745,13277,"0x33DD",6,744,3480713079,"0xCF777777",1789570,745
746,13284,"0x33E4",7,745,3482502649,"0xCF92C5F9",1789570,746
747,13291,"0x33EB",7,747,3484292218,"0xCFAE147A",1789569,746
748,13298,"0x33F2",7,748,3486081788,"0xCFC962FC",1789570,748
749,13305,"0x33F9",7,749,3487871358,"0xCFE4B17E",1789570,749
750,13312,"0x3400",7,750,3489660928,"0xD0000000",1789570,750
751,13318,"0x3406",6,750,3491450497,"0xD01B4E81",1789569,750
752,13325,"0x340D",7,751,3493240067,"0xD0369D03",1789570,752
753,13332,"0x3414",7,753,3495029637,"0xD051EB85",1789570,753
754,13339,"0x341B",7,754,3496819206,"0xD06D3A06",1789569,753
755,13346,"0x3422",7,755,3498608776,"0xD0888888",1789570,755
756,13352,"0x3428",6,755,3500398346,"0xD0A3D70A",1789570,756
757,13359,"0x342F",7,756,3502187915,"0xD0BF258B",1789569,756
758,13366,"0x3436",7,758,3503977485,"0xD0DA740D",1789570,757
759,13373,"0x343D",7,759,3505767055,"0xD0F5C28F",1789570,759
760,13380,"0x3444",7,760,3507556625,"0xD1111111",1789570,760
761,13387,"0x344B",7,761,3509346194,"0xD12C5F92",1789569,760
762,13393,"0x3451",6,761,3511135764,"0xD147AE14",1789570,762
763,13400,"0x3458",7,762,3512925334,"0xD162FC96",1789570,763
764,13407,"0x345F",7,764,3514714903,"0xD17E4B17",1789569,763
765,13414,"0x3466",7,765,3516504473,"0xD1999999",1789570,765
766,13421,"0x346D",7,766,3518294043,"0xD1B4E81B",1789570,766
767,13428,"0x3474",7,767,3520083613,"0xD1D0369D",1789570,767
768,13434,"0x347A",6,767,3521873182,"0xD1EB851E",1789569,767
769,13441,"0x3481",7,768,3523662752,"0xD206D3A0",1789570,769
770,13448,"0x3488",7,770,3525452322,"0xD2222222",1789570,770
771,13455,"0x348F",7,771,3527241891,"0xD23D70A3",1789569,770
772,13462,"0x3496",7,772,3529031461,"0xD258BF25",1789570,772
773,13469,"0x349D",7,773,3530821031,"0xD2740DA7",1789570,773
774,13475,"0x34A3",6,773,3532610600,"0xD28F5C28",1789569,773
775,13482,"0x34AA",7,774,3534400170,"0xD2AAAAAA",1789570,774
776,13489,"0x34B1",7,776,3536189740,"0xD2C5F92C",1789570,776
777,13496,"0x34B8",7,777,3537979310,"0xD2E147AE",1789570,777
778,13503,"0x34BF",7,778,3539768879,"0xD2FC962F",1789569,777
779,13509,"0x34C5",6,778,3541558449,"0xD317E4B1",1789570,779
780,13516,"0x34CC",7,779,3543348019,"0xD3333333",1789570,780
781,13523,"0x34D3",7,781,3545137588,"0xD34E81B4",1789569,780
782,13530,"0x34DA",7,782,3546927158,"0xD369D036",1789570,782
783,13537,"0x34E1",7,783,3548716728,"0xD3851EB8",1789570,783
784,13544,"0x34E8",7,784,3550506298,"0xD3A06D3A",1789570,784
785,13550,"0x34EE",6,784,3552295867,"0xD3BBBBBB",1789569,784
786,13557,"0x34F5",7,785,3554085437,"0xD3D70A3D",1789570,786
787,13564,"0x34FC",7,787,3555875007,"0xD3F258BF",1789570,787
788,13571,"0x3503",7,788,3557664576,"0xD40DA740",1789569,787
789,13578,"0x350A",7,789,3559454146,"0xD428F5C2",1789570,789
790,13585,"0x3511",7,790,3561243716,"0xD4444444",1789570,790
791,13591,"0x3517",6,790,3563033285,"0xD45F92C5",1789569,790
792,13598,"0x351E",7,791,3564822855,"0xD47AE147",1789570,791
793,13605,"0x3525",7,793,3566612425,"0xD4962FC9",1789570,793
794,13612,"0x352C",7,794,3568401995,"0xD4B17E4B",1789570,794
795,13619,"0x3533",7,795,3570191564,"0xD4CCCCCC",1789569,794
796,13626,"0x353A",7,796,3571981134,"0xD4E81B4E",1789570,796
797,13632,"0x3540",6,796,3573770704,"0xD50369D0",1789570,797
798,13639,"0x3547",7,797,3575560273,"0xD51EB851",1789569,797
799,13646,"0x354E",7,799,3577349843,"0xD53A06D3",1789570,799
800,13653,"0x3555",7,800,3579139413,"0xD5555555",1789570,800
801,13660,"0x355C",7,801,3580928983,"0xD570A3D7",1789570,801
802,13666,"0x3562",6,801,3582718552,"0xD58BF258",1789569,801
803,13673,"0x3569",7,802,3584508122,"0xD5A740DA",1789570,803
804,13680,"0x3570",7,804,3586297692,"0xD5C28F5C",1789570,804
805,13687,"0x3577",7,805,3588087261,"0xD5DDDDDD",1789569,804
806,13694,"0x357E",7,806,3589876831,"0xD5F92C5F",1789570,806
807,13701,"0x3585",7,807,3591666401,"0xD6147AE1",1789570,807
808,13707,"0x358B",6,807,3593455970,"0xD62FC962",1789569,807
809,13714,"0x3592",7,808,3595245540,"0xD64B17E4",1789570,808
810,13721,"0x3599",7,810,3597035110,"0xD6666666",1789570,810
811,13728,"0x35A0",7,811,3598824680,"0xD681B4E8",1789570,811
812,13735,"0x35A7",7,812,3600614249,"0xD69D0369",1789569,811
813,13742,"0x35AE",7,813,3602403819,"0xD6B851EB",1789570,813
814,13748,"0x35B4",6,813,3604193389,"0xD6D3A06D",1789570,814
815,13755,"0x35BB",7,814,3605982958,"0xD6EEEEEE",1789569,814
816,13762,"0x35C2",7,816,3607772528,"0xD70A3D70",1789570,816
817,13769,"0x35C9",7,817,3609562098,"0xD7258BF2",1789570,817
818,13776,"0x35D0",7,818,3611351668,"0xD740DA74",1789570,818
819,13783,"0x35D7",7,819,3613141237,"0xD75C28F5",1789569,818
820,13789,"0x35DD",6,819,3614930807,"0xD7777777",1789570,820
821,13796,"0x35E4",7,820,3616720377,"0xD792C5F9",1789570,821
822,13803,"0x35EB",7,822,3618509946,"0xD7AE147A",1789569,821
823,13810,"0x35F2",7,823,3620299516,"0xD7C962FC",1789570,823
824,13817,"0x35F9",7,824,3622089086,"0xD7E4B17E",1789570,824
825,13824,"0x3600",7,825,3623878656,"0xD8000000",1789570,825
826,13830,"0x3606",6,825,3625668225,"0xD81B4E81",1789569,825
827,13837,"0x360D",7,827,3627457795,"0xD8369D03",1789570,827
828,13844,"0x3614",7,828,3629247365,"0xD851EB85",1789570,828
829,13851,"0x361B",7,829,3631036934,"0xD86D3A06",1789569,828
830,13858,"0x3622",7,830,3632826504,"0xD8888888",1789570,830
831,13864,"0x3628",6,830,3634616074,"0xD8A3D70A",1789570,831
832,13871,"0x362F",7,831,3636405643,"0xD8BF258B",1789569,831
833,13878,"0x3636",7,833,3638195213,"0xD8DA740D",1789570,833
834,13885,"0x363D",7,834,3639984783,"0xD8F5C28F",1789570,834
835,13892,"0x3644",7,835,3641774353,"0xD9111111",1789570,835
836,13899,"0x364B",7,836,3643563922,"0xD92C5F92",1789569,835
837,13905,"0x3651",6,836,3645353492,"0xD947AE14",1789570,837
838,13912,"0x3658",7,837,3647143062,"0xD962FC96",1789570,838
839,13919,"0x365F",7,839,3648932631,"0xD97E4B17",1789569,838
840,13926,"0x3666",7,840,3650722201,"0xD9999999",1789570,840
841,13933,"0x366D",7,841,3652511771,"0xD9B4E81B",1789570,841
842,13940,"0x3674",7,842,3654301341,"0xD9D0369D",1789570,842
843,13946,"0x367A",6,842,3656090910,"0xD9EB851E",1789569,842
844,13953,"0x3681",7,843,3657880480,"0xDA06D3A0",1789570,844
845,13960,"0x3688",7,845,3659670050,"0xDA222222",1789570,845
846,13967,"0x368F",7,846,3661459619,"0xDA3D70A3",1789569,845
847,13974,"0x3696",7,847,3663249189,"0xDA58BF25",1789570,847
848,13981,"0x369D",7,848,3665038759,"0xDA740DA7",1789570,848
849,13987,"0x36A3",6,848,3666828328,"0xDA8F5C28",1789569,848
850,13994,"0x36AA",7,850,3668617898,"0xDAAAAAAA",1789570,850
851,14001,"0x36B1",7,851,3670407468,"0xDAC5F92C",1789570,851
852,14008,"0x36B8",7,852,3672197038,"0xDAE147AE",1789570,852
853,14015,"0x36BF",7,853,3673986607,"0xDAFC962F",1789569,852
854,14021,"0x36C5",6,853,3675776177,"0xDB17E4B1",1789570,854
855,14028,"0x36CC",7,854,3677565747,"0xDB333333",1789570,855
856,14035,"0x36D3",7,856,3679355316,"0xDB4E81B4",1789569,855
857,14042,"0x36DA",7,857,3681144886,"0xDB69D036",1789570,857
858,14049,"0x36E1",7,858,3682934456,"0xDB851EB8",1789570,858
859,14056,"0x36E8",7,859,3684724026,"0xDBA06D3A",1789570,859
860,14062,"0x36EE",6,859,3686513595,"0xDBBBBBBB",1789569,859
861,14069,"0x36F5",7,860,3688303165,"0xDBD70A3D",1789570,861
862,14076,"0x36FC",7,862,3690092735,"0xDBF258BF",1789570,862
863,14083,"0x3703",7,863,3691882304,"0xDC0DA740",1789569,862
864,14090,"0x370A",7,864,3693671874,"0xDC28F5C2",1789570,864
865,14097,"0x3711",7,865,3695461444,"0xDC444444",1789570,865
866,14103,"0x3717",6,865,3697251013,"0xDC5F92C5",1789569,865
867,14110,"0x371E",7,867,3699040583,"0xDC7AE147",1789570,867
868,14117,"0x3725",7,868,3700830153,"0xDC962FC9",1789570,868
869,14124,"0x372C",7,869,3702619723,"0xDCB17E4B",1789570,869
870,14131,"0x3733",7,870,3704409292,"0xDCCCCCCC",1789569,869
871,14138,"0x373A",7,871,3706198862,"0xDCE81B4E",1789570,871
872,14144,"0x3740",6,871,3707988432,"0xDD0369D0",1789570,872
873,14151,"0x3747",7,873,3709778001,"0xDD1EB851",1789569,872
874,14158,"0x374E",7,874,3711567571,"0xDD3A06D3",1789570,874
875,14165,"0x3755",7,875,3713357141,"0xDD555555",1789570,875
876,14172,"0x375C",7,876,3715146711,"0xDD70A3D7",1789570,876
877,14178,"0x3762",6,876,3716936280,"0xDD8BF258",1789569,876
878,14185,"0x3769",7,877,3718725850,"0xDDA740DA",1789570,878
879,14192,"0x3770",7,879,3720515420,"0xDDC28F5C",1789570,879
880,14199,"0x3777",7,880,3722304989,"0xDDDDDDDD",1789569,879
881,14206,"0x377E",7,881,3724094559,"0xDDF92C5F",1789570,881
882,14213,"0x3785",7,882,3725884129,"0xDE147AE1",1789570,882
883,14219,"0x378B",6,882,3727673698,"0xDE2FC962",1789569,882
884,14226,"0x3792",7,883,3729463268,"0xDE4B17E4",1789570,884
885,14233,"0x3799",7,885,3731252838,"0xDE666666",1789570,885
886,14240,"0x37A0",7,886,3733042408,"0xDE81B4E8",1789570,886
887,14247,"0x37A7",7,887,3734831977,"0xDE9D0369",1789569,886
888,14254,"0x37AE",7,888,3736621547,"0xDEB851EB",1789570,888
889,14260,"0x37B4",6,888,3738411117,"0xDED3A06D",1789570,889
890,14267,"0x37BB",7,890,3740200686,"0xDEEEEEEE",1789569,889
891,14274,"0x37C2",7,891,3741990256,"0xDF0A3D70",1789570,891
892,14281,"0x37C9",7,892,3743779826,"0xDF258BF2",1789570,892
893,14288,"0x37D0",7,893,3745569396,"0xDF40DA74",1789570,893
894,14295,"0x37D7",7,894,3747358965,"0xDF5C28F5",1789569,893
895,14301,"0x37DD",6,894,3749148535,"0xDF777777",1789570,895
896,14308,"0x37E4",7,896,3750938105,"0xDF92C5F9",1789570,896
897,14315,"0x37EB",7,897,3752727674,"0xDFAE147A",1789569,896
898,14322,"0x37F2",7,898,3754517244,"0xDFC962FC",1789570,898
899,14329,"0x37F9",7,899,3756306814,"0xDFE4B17E",1789570,899
900,14336,"0x3800",7,900,3758096384,"0xE0000000",1789570,900
901,14342,"0x3806",6,900,3759885953,"0xE01B4E81",1789569,901
902,14349,"0x380D",7,902,3761675523,"0xE0369D03",1789570,902
903,14356,"0x3814",7,903,3763465093,"0xE051EB85",1789570,903
904,14363,"0x381B",7,904,3765254662,"0xE06D3A06",1789569,903
905,14370,"0x3822",7,905,3767044232,"0xE0888888",1789570,905
906,14376,"0x3828",6,905,3768833802,"0xE0A3D70A",1789570,906
907,14383,"0x382F",7,906,3770623371,"0xE0BF258B",1789569,906
908,14390,"0x3836",7,908,3772412941,"0xE0DA740D",1789570,908
909,14397,"0x383D",7,909,3774202511,"0xE0F5C28F",1789570,909
910,14404,"0x3844",7,910,3775992081,"0xE1111111",1789570,910
911,14411,"0x384B",7,911,3777781650,"0xE12C5F92",1789569,910
912,14417,"0x3851",6,911,3779571220,"0xE147AE14",1789570,912
913,14424,"0x3858",7,913,3781360790,"0xE162FC96",1789570,913
914,14431,"0x385F",7,914,3783150359,"0xE17E4B17",1789569,913
915,14438,"0x3866",7,915,3784939929,"0xE1999999",1789570,915
916,14445,"0x386D",7,916,3786729499,"0xE1B4E81B",1789570,916
917,14452,"0x3874",7,917,3788519069,"0xE1D0369D",1789570,917
918,14458,"0x387A",6,917,3790308638,"0xE1EB851E",1789569,918
919,14465,"0x3881",7,919,3792098208,"0xE206D3A0",1789570,919
920,14472,"0x3888",7,920,3793887778,"0xE2222222",1789570,920
921,14479,"0x388F",7,921,3795677347,"0xE23D70A3",1789569,920
922,14486,"0x3896",7,922,3797466917,"0xE258BF25",1789570,922
923,14493,"0x389D",7,923,3799256487,"0xE2740DA7",1789570,923
924,14499,"0x38A3",6,923,3801046056,"0xE28F5C28",1789569,923
925,14506,"0x38AA",7,925,3802835626,"0xE2AAAAAA",1789570,925
926,14513,"0x38B1",7,926,3804625196,"0xE2C5F92C",1789570,926
927,14520,"0x38B8",7,927,3806414766,"0xE2E147AE",1789570,927
928,14527,"0x38BF",7,928,3808204335,"0xE2FC962F",1789569,927
929,14533,"0x38C5",6,928,3809993905,"0xE317E4B1",1789570,929
930,14540,"0x38CC",7,929,3811783475,"0xE3333333",1789570,930
931,14547,"0x38D3",7,931,3813573044,"0xE34E81B4",1789569,930
932,14554,"0x38DA",7,932,3815362614,"0xE369D036",1789570,932
933,14561,"0x38E1",7,933,3817152184,"0xE3851EB8",1789570,933
934,14568,"0x38E8",7,934,3818941754,"0xE3A06D3A",1789570,934
935,14574,"0x38EE",6,934,3820731323,"0xE3BBBBBB",1789569,935
936,14581,"0x38F5",7,936,3822520893,"0xE3D70A3D",1789570,936
937,14588,"0x38FC",7,937,3824310463,"0xE3F258BF",1789570,937
938,14595,"0x3903",7,938,3826100032,"0xE40DA740",1789569,937
939,14602,"0x390A",7,939,3827889602,"0xE428F5C2",1789570,939
940,14609,"0x3911",7,940,3829679172,"0xE4444444",1789570,940
941,14615,"0x3917",6,940,3831468741,"0xE45F92C5",1789569,940
942,14622,"0x391E",7,942,3833258311,"0xE47AE147",1789570,942
943,14629,"0x3925",7,943,3835047881,"0xE4962FC9",1789570,943
944,14636,"0x392C",7,944,3836837451,"0xE4B17E4B",1789570,944
945,14643,"0x3933",7,945,3838627020,"0xE4CCCCCC",1789569,944
946,14650,"0x393A",7,946,3840416590,"0xE4E81B4E",1789570,946
947,14656,"0x3940",6,946,3842206160,"0xE50369D0",1789570,947
948,14663,"0x3947",7,948,3843995729,"0xE51EB851",1789569,947
949,14670,"0x394E",7,949,3845785299,"0xE53A06D3",1789570,949
950,14677,"0x3955",7,950,3847574869,"0xE5555555",1789570,950
951,14684,"0x395C",7,951,3849364439,"0xE570A3D7",1789570,951
952,14690,"0x3962",6,951,3851154008,"0xE58BF258",1789569,952
953,14697,"0x3969",7,952,3852943578,"0xE5A740DA",1789570,953
954,14704,"0x3970",7,954,3854733148,"0xE5C28F5C",1789570,954
955,14711,"0x3977",7,955,3856522717,"0xE5DDDDDD",1789569,954
956,14718,"0x397E",7,956,3858312287,"0xE5F92C5F",1789570,956
957,14725,"0x3985",7,957,3860101857,"0xE6147AE1",1789570,957
958,14731,"0x398B",6,957,3861891426,"0xE62FC962",1789569,957
959,14738,"0x3992",7,959,3863680996,"0xE64B17E4",1789570,959
960,14745,"0x3999",7,960,3865470566,"0xE6666666",1789570,960
961,14752,"0x39A0",7,961,3867260136,"0xE681B4E8",1789570,961
962,14759,"0x39A7",7,962,3869049705,"0xE69D0369",1789569,961
963,14766,"0x39AE",7,963,3870839275,"0xE6B851EB",1789570,963
964,14772,"0x39B4",6,963,3872628845,"0xE6D3A06D",1789570,964
965,14779,"0x39BB",7,965,3874418414,"0xE6EEEEEE",1789569,964
966,14786,"0x39C2",7,966,3876207984,"0xE70A3D70",1789570,966
967,14793,"0x39C9",7,967,3877997554,"0xE7258BF2",1789570,967
968,14800,"0x39D0",7,968,3879787124,"0xE740DA74",1789570,968
969,14807,"0x39D7",7,969,3881576693,"0xE75C28F5",1789569,969
970,14813,"0x39DD",6,969,3883366263,"0xE7777777",1789570,970
971,14820,"0x39E4",7,971,3885155833,"0xE792C5F9",1789570,971
972,14827,"0x39EB",7,972,3886945402,"0xE7AE147A",1789569,971
973,14834,"0x39F2",7,973,3888734972,"0xE7C962FC",1789570,973
974,14841,"0x39F9",7,974,3890524542,"0xE7E4B17E",1789570,974
975,14848,"0x3A00",7,975,3892314112,"0xE8000000",1789570,975
976,14854,"0x3A06",6,975,3894103681,"0xE81B4E81",1789569,976
977,14861,"0x3A0D",7,977,3895893251,"0xE8369D03",1789570,977
978,14868,"0x3A14",7,978,3897682821,"0xE851EB85",1789570,978
979,14875,"0x3A1B",7,979,3899472390,"0xE86D3A06",1789569,978
980,14882,"0x3A22",7,980,3901261960,"0xE8888888",1789570,980
981,14888,"0x3A28",6,980,3903051530,"0xE8A3D70A",1789570,981
982,14895,"0x3A2F",7,982,3904841099,"0xE8BF258B",1789569,981
983,14902,"0x3A36",7,983,3906630669,"0xE8DA740D",1789570,983
984,14909,"0x3A3D",7,984,3908420239,"0xE8F5C28F",1789570,984
985,14916,"0x3A44",7,985,3910209809,"0xE9111111",1789570,985
986,14923,"0x3A4B",7,986,3911999378,"0xE92C5F92",1789569,986
987,14929,"0x3A51",6,986,3913788948,"0xE947AE14",1789570,987
988,14936,"0x3A58",7,988,3915578518,"0xE962FC96",1789570,988
